Date,Card_number,Name,Department,Category,Transaction,Amount,Barcode,Title,Author,homebranch,holdingbranch
2023-08-18 11:07:37,98OPWH,VMQPS1,BT,ST,Other,-13.0000,,,,,
2023-08-18 11:08:48,XJ44LY,HIYIWE,STR,PG,Check in,-,86744,FINITE ELEMENT ANALYSIS,BHAVIKATTI S S,RIT,RIT
2023-08-18 11:11:41,Y1YAQC,CQ5Z2J,UNDER GRADUATION(UG),UG,Renew,-,95637,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-08-18 11:12:00,Y1YAQC,CQ5Z2J,UNDER GRADUATION(UG),UG,Renew,-,70364,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA. M. N",RIT,RIT
2023-08-18 11:12:48,52CQIA,M9XJHP,ECE,UG,Check out,,77652,ELECTRONIC DEVICES AND CIRCUITS,MAINI,RIT,RIT
2023-08-18 11:14:02,VNPZTI,0RTSJJ,UNDER GRADUATION(UG),UG,Check in,-,81915,DESIGN OF ANALOG CMOS INTEGRATED CIRCUITS,BEHZAD RAZAVI,RIT,RIT
2023-08-18 11:14:40,Y1YAQC,CQ5Z2J,UNDER GRADUATION(UG),UG,Other,-38.0000,,,,,
2023-08-18 11:15:33,VNPZTI,0RTSJJ,UNDER GRADUATION(UG),UG,Other,-88.0000,,,,,
2023-08-18 11:16:51,TGZ0CZ,PEDUKA,MCA,PG,Check in,-,MC5137,SOCIAL NETWORK ANLYSIS,,RIT,RIT
2023-08-18 11:17:29,TGZ0CZ,PEDUKA,MCA,PG,Renew,-,MC4652,PYTHON THE COMPLETE REFERENCE,"BROWN, MARTIN C",RIT,RIT
2023-08-18 11:17:45,TGZ0CZ,PEDUKA,MCA,PG,Renew,-,MC3625,JAVA THE COMPLETE REFERENCE,SCHTLDT HERBERT,RIT,RIT
2023-08-18 11:18:12,2SX9BI,RGJN6C,UNDER GRADUATION(UG),ST,Check in,-,99923,"INTRODUCTION TO AUTOMATA THEORY, LANGUAGES AND COMPUTATION","HOPCROFT, JOHN.E. MOTWANI, RAJEEV ULLMAN, JEFFEREY D",RIT,RIT
2023-08-18 11:18:19,2SX9BI,RGJN6C,UNDER GRADUATION(UG),ST,Check in,-,74964,DATA STRUCTURES WITH JAVA,JOHN R. HUBBARD,RIT,RIT
2023-08-18 11:18:25,2SX9BI,RGJN6C,UNDER GRADUATION(UG),ST,Check in,-,53970,"DATA STRUCTURES AND ALGORITHMS CONCEPTS, TECHNIQUES AND APPLICATIONS","PAI, VIJAYALAKSHMI G A",RIT,RIT
2023-08-18 11:18:34,2SX9BI,RGJN6C,UNDER GRADUATION(UG),ST,Check in,-,99530,FUNDAMENTALS OF DATABASE SYSTEMS,ELMASRI AND NAVATHE,RIT,RIT
2023-08-18 11:20:56,2SX9BI,RGJN6C,UNDER GRADUATION(UG),ST,Other,-32.0000,,,,,
2023-08-18 11:26:47,KNJE4Z,Y7489V,UNDER GRADUATION(UG),ST,Check in,-,98910,Operating system concepts /,"Silberschatz, Abraham.",RIT,RIT
2023-08-18 11:27:45,GWZ61U,4NU2BG,BT,ST,Renew,-,94046,UNIT OPERATIONS-I: FLUID FLOW & MECHANICAL OPERATIONS,"GAVHANE, K A",RIT,RIT
2023-08-18 11:27:48,B2GHC2,NGK7OS,ARCH,TS,Check in,-,85848,AMUSED LANDSCAPE,JEONG I SEONG,RIT,RIT
2023-08-18 11:28:52,1T20RS,HDWZ33,UNDER GRADUATION(UG),UG,Check in,-,53364,ADVANCED MICROPROCESSORS AND INTERFACING,BADRI RAM,RIT,RIT
2023-08-18 11:29:04,1T20RS,HDWZ33,UNDER GRADUATION(UG),UG,Check in,-,89189,POWER ELECTRONICS,,RIT,RIT
2023-08-18 11:31:09,GWZ61U,4NU2BG,BT,ST,Other,-46.0000,,,,,
2023-08-18 11:32:41,X2RLI8,WIVSDF,MECHANICAL ENGINEERING,ST,Check out,,86352,AUTOMOTIVE MECHANICS,SRINIVASAN,RIT,RIT
2023-08-18 11:32:47,X2RLI8,WIVSDF,MECHANICAL ENGINEERING,ST,Check out,,86511,MECHANICAL VIBRATIONS,SINGH,RIT,RIT
2023-08-18 11:33:16,5Q9QU3,TWJTYM,UNDER GRADUATION(UG),ST,Check in,-,94305,WASTEWATER ENGINEERING ENVIRONMENTAL ENGINEERING-II,PUNMIA B C,RIT,RIT
2023-08-18 11:34:02,0O33VL,CL4G35,ME,UG,Renew,-,DB3141,MANUFACTURING PROCESS-II,PRAVEEN KESTOOR,RIT,RIT
2023-08-18 11:35:08,WL7LT1,9UY7UD,PG,UG,Check in,-,72370,ARCHITECTS DATA,"NEUFERT, PETER",RIT,RIT
2023-08-18 11:38:50,5Q9QU3,TWJTYM,UNDER GRADUATION(UG),ST,Check out,,94305,WASTEWATER ENGINEERING ENVIRONMENTAL ENGINEERING-II,PUNMIA B C,RIT,RIT
2023-08-18 11:52:44,4WHJEQ,8IOG10,UNDER GRADUATION(UG),UG,Check out,,86363,CAD/CAM PRINCIPLES AND APPLICATIONS,PN RAO,RIT,RIT
2023-08-18 11:53:22,4WHJEQ,8IOG10,UNDER GRADUATION(UG),UG,Check out,,DB3488,ENGINEERING ECONOMICS,K.R.PHANEESH,RIT,RIT
2023-08-18 11:54:42,YLGFTJ,6E5XVU,MCA,TS,Check out,,74895,AUGMENTED REALITY: PRINCIPLES AND PRACTICE,DIETER SCHMALSTIEG,RIT,RIT
2023-08-18 11:55:24,M6JQ5D,CR8FL5,UNDER GRADUATION(UG),UG,Check out,,83413,CAD/CAM : PRIN & APPL 3ED,RAO,RIT,RIT
2023-08-18 11:55:44,M6JQ5D,CR8FL5,UNDER GRADUATION(UG),UG,Check out,,DB2998,MECHANICAL VIBRATIONS,"BHAVE, SHRIKANT",RIT,RIT
2023-08-18 11:56:16,5OLXKE,Q9ZT45,BT,ST,Check out,,94080,UNIT OPERATIONS-II: HEAT & MASS TRANSFER,"GAVHANE, K A",RIT,RIT
2023-08-18 11:56:22,5OLXKE,Q9ZT45,BT,ST,Check out,,94050,UNIT OPERATIONS-I: FLUID FLOW & MECHANICAL OPERATIONS,"GAVHANE, K A",RIT,RIT
2023-08-18 12:01:59,9Z6BUR,GJN6AE,MECHANICAL ENGINEERING,ST,Renew,-,80661,PRODUCT DESIGN AND MANUFACTURING,CHITALE A K,RIT,RIT
2023-08-18 12:04:46,VFM9CL,TZ0UNI,TS,TS,Check out,,DB2953,ENVIRONMENTAL STUDIES,PRAKASH S M,RIT,RIT
2023-08-18 12:13:11,085GTH,HIIAWR,UNDER GRADUATION(UG),ST,Check out,,39882,MOBILE COMMUNICATIONS ENGINEERING: THEORY AND APPLICATIONS,"LEE, WILLIAM C Y",RIT,RIT
2023-08-18 12:13:21,085GTH,HIIAWR,UNDER GRADUATION(UG),ST,Check out,,82894,WIRELESS COMMUNICATIONS AND NETWORKS:3G AND BEYOND,"MISRA, ITI, SAHA",RIT,RIT
2023-08-18 12:16:06,ABOKHA,E2FCEY,TS,TS,Check out,,MC5137,SOCIAL NETWORK ANLYSIS,,RIT,RIT
2023-08-18 12:17:38,2DY1N4,3JZXQJ,DIGITAL ELECTRONICS & COMMUNICATIONS(LEC),UG,Check in,-,74887,ANDROID 6 FOR PROGRAMMERS: AN APP-DRIVEN APPROACH,HARVEY M. DEITEL,RIT,RIT
2023-08-18 12:17:46,2DY1N4,3JZXQJ,DIGITAL ELECTRONICS & COMMUNICATIONS(LEC),UG,Check in,-,74890,ANDROID USER INTERFACE DESIGN: IMPLEMENTING MATERIAL DESIGN FOR DEVELOPERS,IAN CLIFTON,RIT,RIT
2023-08-18 12:18:05,2DY1N4,3JZXQJ,DIGITAL ELECTRONICS & COMMUNICATIONS(LEC),UG,Check in,-,88237,HELLO ANDROID 4/ED INTRODUCING GOOGLE`S MOBILE DEVELOPMENT PLATFROM (ANDROID 5),BURNETTE,RIT,RIT
2023-08-18 12:23:18,NWVSNL,B9NK66,CHEM,UG,Renew,-,DB2813,TEXT BOOK OF ELEMENTS OF MECHANICAL ENGINEERING,GOPALAKRISHNA,RIT,RIT
2023-08-18 12:23:36,NWVSNL,B9NK66,CHEM,UG,Renew,-,95741,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-08-18 12:29:34,0S81GQ,ZAQLV2,UNDER GRADUATION(UG),ST,Renew,-,44138,BIOMEDICAL SIGNAL ANALYSIS-CASE STUDY APPROACH,"RANGAYYAN, RANJARAJ M",RIT,RIT
2023-08-18 12:29:39,0S81GQ,ZAQLV2,UNDER GRADUATION(UG),ST,Renew,-,98731,HIGHER ENGINEERING MATHEMATICS,B. V. RAMANA,RIT,RIT
2023-08-18 12:31:06,2DY1N4,3JZXQJ,DIGITAL ELECTRONICS & COMMUNICATIONS(LEC),UG,Other,-1545.0000,,,,,
2023-08-18 12:34:44,ZEZJ1V,VP05WR,CHEM,UG,Renew,-,77752,ELEMENTS OF MECHANICAL ENGINEERING,GOPALAKRISHNA,RIT,RIT
2023-08-18 12:34:50,ZEZJ1V,VP05WR,CHEM,UG,Renew,-,95742,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-08-18 12:48:00,K1LHNK,KNDYMM,PG,PG,Check in,-,MB8263,STUDENTS GUIDE TO INCOME TAX,VINODSINGHANIA,RIT,RIT
2023-08-18 12:53:00,0TKUXW,YLPPAJ,CSE_AIML,UG,Check out,,99312,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2023-08-18 12:53:15,10BR7X,YTAI3E,CSE_AIML,UG,Check out,,99335,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2023-08-18 12:54:34,44TZKG,YVMCZZ,ECE,ST,Check out,,91666,ARM SYSTEM DEVELOPERS GUIDE DESIGNING AND: OPTIMIZING SYSTEM SOFTWARE,"SLOSS,ANDREW N",RIT,RIT
2023-08-18 12:55:22,6N2KEH,VXJIH9,MCA,PG,Renew,-,MC3420,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,LEVITIN ANANY,RIT,RIT
2023-08-18 12:55:55,QI28IX,7QL5U4,UNDER GRADUATION(UG),ST,Check out,,91362,GUIDE TO COMPUTER FORENSICS AND INVESTIGATIONS,"NELSON, BILL",RIT,RIT
2023-08-18 12:59:37,TMSVYY,RZARFO,UNDER GRADUATION(UG),ST,Renew,-,89048,TRANSPORT PHENOMENA,"BIRD,BYRON STEWART AND LIGHTFOOT",RIT,RIT
2023-08-18 12:59:55,NC1200,98BUWJ,PG,PG,Renew,-,MC3423,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,LEVITIN ANANY,RIT,RIT
2023-08-18 13:00:07,1J745F,LYO13Z,UNDER GRADUATION(UG),ST,Check out,,DB4252,ENGINEERING ELECTROMAGNETICS,BUCK J A,RIT,RIT
2023-08-18 13:00:08,NC1200,98BUWJ,PG,PG,Renew,-,MC4055,JAVA THE COMPLETE REFERENCE,SCHILDT HERBERT,RIT,RIT
2023-08-18 13:00:14,1J745F,LYO13Z,UNDER GRADUATION(UG),ST,Check out,,72995,NETWORK ANALYSIS AND SYNTHESIS,S. K. BHATTACHARYA,RIT,RIT
2023-08-18 13:00:27,NC1200,98BUWJ,PG,PG,Renew,-,MC3584,COMPUTER NETWORKING A TOP DOWN APPROACH FEATURING THE INTERNET,KUROSE JAMES E AND ROSS KEITH,RIT,RIT
2023-08-18 13:01:57,TMSVYY,RZARFO,UNDER GRADUATION(UG),ST,Other,-2.0000,,,,,
2023-08-18 13:07:00,N828HI,RB60NU,UNDER GRADUATION(UG),UG,Check in,-,BB2774,TRANSMISSION AND DISTRIBUTION,BAKSHI U A,RIT,RIT
2023-08-18 13:10:46,MY8J37,TKYBJ5,,NT,Check out,,74890,ANDROID USER INTERFACE DESIGN: IMPLEMENTING MATERIAL DESIGN FOR DEVELOPERS,IAN CLIFTON,RIT,RIT
2023-08-18 13:11:27,MY8J37,TKYBJ5,,NT,Check in,-,74890,ANDROID USER INTERFACE DESIGN: IMPLEMENTING MATERIAL DESIGN FOR DEVELOPERS,IAN CLIFTON,RIT,RIT
2023-08-18 13:12:47,2E5MDW,9GUZJF,MECHANICAL ENGINEERING(MECH),UG,Check in,-,67711,BASIC ELECTRICAL ENGINEERING,MITTLE V N,RIT,RIT
2023-08-18 13:13:47,2E5MDW,9GUZJF,MECHANICAL ENGINEERING(MECH),UG,Other,-1025.0000,,,,,
2023-08-18 13:15:29,3JX6M6,HV5MBE,,NT,Check out,,74890,ANDROID USER INTERFACE DESIGN: IMPLEMENTING MATERIAL DESIGN FOR DEVELOPERS,IAN CLIFTON,RIT,RIT
2023-08-18 13:15:48,3JX6M6,HV5MBE,,NT,Check in,-,74890,ANDROID USER INTERFACE DESIGN: IMPLEMENTING MATERIAL DESIGN FOR DEVELOPERS,IAN CLIFTON,RIT,RIT
2023-08-18 13:20:10,N828HI,RB60NU,UNDER GRADUATION(UG),UG,Other,-325.0000,,,,,
2023-08-18 13:21:35,P07ZAE,CO25LZ,MBA,PG,Check in,-,31125,OPERATIONS RESEARCH,"GUPTA, ANJU",RIT,RIT
2023-08-18 13:22:42,HM8YAC,CEKC46,UNDER GRADUATION(UG),UG,Check in,-,69303,ESTIMATING & COSTING IN CIVIL ENGINEERING: THEORY AND PRACTICE INCLUDING SPECFIFICATIONS AND VALUATION,DUTTA B N,RIT,RIT
2023-08-18 13:23:01,IOT1CD,GNRYF7,UNDER GRADUATION(UG),UG,Renew,-,50010,FLUID MECHANICS: FUNDAMENTAL AND APPLICATION,CENGEL YUNUS.A,RIT,RIT
2023-08-18 13:23:49,4HKCX1,WO8CVL,IEM,ST,Check out,,80646,OPERATIONS RESEARCH,"NAIDU,N V R",RIT,RIT
2023-08-18 13:24:34,WTXJF8,WEMNFT,IEM,ST,Check out,,80639,OPERATIONS RESEARCH,"NAIDU,N V R",RIT,RIT
2023-08-18 13:24:52,E49RQR,UEWY6L,UNDER GRADUATION(UG),ST,Check in,-,99543,FUNDAMENTALS OF DATABASE SYSTEMS,ELMASRI AND NAVATHE,RIT,RIT
2023-08-18 13:30:00,N828HI,RB60NU,UNDER GRADUATION(UG),UG,Other,-25.0000,,,,,
2023-08-18 13:31:49,V4JZW4,K3VZAL,MCA,PG,Renew,-,MC3756,JAVA COMPLETE REFERENCE,SCHILDT HERBERT,RIT,RIT
2023-08-18 13:32:10,V4JZW4,K3VZAL,MCA,PG,Renew,-,MC4277,DATA AND COMPUTER COMMUNICATIONS,"STALLINGS,WILLI",RIT,RIT
2023-08-18 13:32:37,FKIETV,R0N1DM,UNDER GRADUATION(UG),ST,Renew,-,98915,Operating system concepts /,"Silberschatz, Abraham.",RIT,RIT
2023-08-18 13:32:45,FKIETV,R0N1DM,UNDER GRADUATION(UG),ST,Renew,-,99970,ALGORITHM DESIGN,"KLEINBERG, JON TARDOS, EVA",RIT,RIT
2023-08-18 13:35:28,0FAEVM,EMH2C9,UNDER GRADUATION(UG),ST,Check out,,64231,"INTRODUCTION TO AUTOMATA THEORY, LANGUAGES AND COMPUTATION",HOPCROFT J E,RIT,RIT
2023-08-18 13:36:37,TALBD6,1JW5Y8,UNDER GRADUATION(UG),UG,Check out,,75394,"INTRODUCTION TO AUTOMATA, THEORY, LANGUAGES AND COMPUTATION","HOPCROFT, JOHN E.",RIT,RIT
2023-08-18 13:42:37,3XK6SY,9A18BY,UNDER GRADUATION(UG),ST,Check in,-,37244,"INTRODUCTION TO AUTOMATA THEORY, LANGUAGES AND COMPUTATION","HOPCROFT, JOHN E",RIT,RIT
2023-08-18 13:46:39,K16SLY,XA5P0H,UNDER GRADUATION(UG),ST,Renew,-,75450,FUNDAMENTALS OF DATABASE SYSTEMS,"ELMASRI, RAMEZ",RIT,RIT
2023-08-18 13:48:00,4PUEUG,WBRAXW,UNDER GRADUATION(UG),UG,Check out,,97949,GATE TOPIC-WISE PREVIOUS YEARS' SOLVED QUESTION PAPERS ELECTRONICS AND COMMUNICATION ENGINEERING 2022,KAPOOR,RIT,RIT
2023-08-18 13:48:06,4PUEUG,WBRAXW,UNDER GRADUATION(UG),UG,Check out,,91811,GATE: ELECTRICAL ENGINEERING 2020,TRISHNA'S,RIT,RIT
2023-08-18 13:54:10,K16SLY,XA5P0H,UNDER GRADUATION(UG),ST,Other,-10.0000,,,,,
2023-08-18 13:54:37,SDBIZF,VBOJ5C,UNDER GRADUATION(UG),ST,Check out,,68789,FUNDAMENTALS OF DATABASE SYSTEMS,"ELMASRI, REMEZ",RIT,RIT
2023-08-18 14:00:39,5PMQ8F,DSIHDR,CSE,PG,Check out,,94299,BIG DATA AND ANALYTICS,"SEEMA, ACHARYA",RIT,RIT
2023-08-18 14:07:29,4X232E,TMUF4E,UNDER GRADUATION(UG),UG,Check in,-,93836,CALCULUS AND LINEAR ALGEBRA,CHANDRASHEKAR D S,RIT,RIT
2023-08-18 14:17:51,NIVBXL,002QQP,ME,UG,Check in,-,DB2963,TEXT BOOK ON ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,BHAVIKATTI S S,RIT,RIT
2023-08-18 14:18:45,HM8YAC,CEKC46,UNDER GRADUATION(UG),UG,Check out,,90730,"STRENGTH OF MATERIALS, 3E VOL. I : ELEMENTARY THEORY AND PROBLEMS",TIMOSHENKO,RIT,RIT
2023-08-18 14:18:55,HM8YAC,CEKC46,UNDER GRADUATION(UG),UG,Check out,,DB2594,ELEMENTS OF CIVIL ENGINEERING,"RAO, K. V.",RIT,RIT
2023-08-18 14:21:12,NIVBXL,002QQP,ME,UG,Check out,,77681,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,PRAKASH,RIT,RIT
2023-08-18 14:41:20,UNWMQ7,FTCW47,UNDER GRADUATION(UG),UG,Renew,-,62235,ELECTRONIC DEVICES AND CIRCUITS,"BELL, DAVID A",RIT,RIT
2023-08-18 14:41:26,UNWMQ7,FTCW47,UNDER GRADUATION(UG),UG,Renew,-,DB3533,DYNAMICS OF MACHINES,J.B.K.DAS,RIT,RIT
2023-08-18 14:47:23,Q7CSL9,E2ZLNH,VLSI,PG,Renew,-,75614,DESIGN OF ANALOG CMOS INTEGRATED CIRCUITS,BEHZAD RAZAVI,RIT,RIT
2023-08-18 14:47:30,PYZITY,D6LNQ4,CV,UG,Check out,,76814,A TEXTBOOK OF FLUID MECHANICS AND HYDRAULIC MACHINES,BANSAL,RIT,RIT
2023-08-18 14:47:30,Q7CSL9,E2ZLNH,VLSI,PG,Renew,-,51762,CMOS: MIXED-SIGNAL CIRCUITS DESIGN,BAKER JACOB R,RIT,RIT
2023-08-18 14:47:37,Q7CSL9,E2ZLNH,VLSI,PG,Renew,-,61442,INTRODUCTION TO MACHINE LEARNING,"ALAPAYDIN, ETHEM",RIT,RIT
2023-08-18 14:47:39,PYZITY,D6LNQ4,CV,UG,Check out,,75828,HYDROLOGY,"DAS,MADAN MOHAN",RIT,RIT
2023-08-18 14:47:40,Q7CSL9,E2ZLNH,VLSI,PG,Renew,-,67990,THE DEFINITIVE GUIDE TO ARM CORTEX-M3 AND CORTEX-M4 PROCESSORS,"YIU, JOSEPH",RIT,RIT
2023-08-18 14:53:55,X2RLI8,WIVSDF,MECHANICAL ENGINEERING,ST,Check in,-,90666,TEXTBOOK OF MECHANICAL VIBRATIONS,DUKKIPATI R.V,RIT,RIT
2023-08-18 14:55:00,ABOKHA,E2FCEY,TS,TS,Check in,-,MC5137,SOCIAL NETWORK ANLYSIS,,RIT,RIT
2023-08-18 14:59:09,5M7RMN,JVKE3D,CIVIL ENGINEERING,ST,Check in,-,91328,CONCRETE TECHNOLOGY: THEORY AND PRACTICES,SHETTY M S,RIT,RIT
2023-08-18 14:59:27,HNWZFD,SIR4FI,UNDER GRADUATION(UG),ST,Check out,,98982,"ARCHITECTURE, PROGRAMMING AND INTERFACING OF LOW POWER PROCESSORS","DAS, LYLA B",RIT,RIT
2023-08-18 15:04:58,1LI8DO,UN278K,UNDER GRADUATION(UG),ST,Check out,,98918,Operating system concepts /,"Silberschatz, Abraham.",RIT,RIT
2023-08-18 15:05:03,1LI8DO,UN278K,UNDER GRADUATION(UG),ST,Check out,,67393,THE X86 MICROPROCESSORS,"DAS, LYLA B",RIT,RIT
2023-08-18 15:09:30,76X83O,WWDJML,EEE,UG,Check out,,89854,HEAT AND MASS TRANSFER FUNDAMENTALS AND APPLICATION,CENGEL,RIT,RIT
2023-08-18 15:13:20,3JX6M6,HV5MBE,,NT,Check out,,74890,ANDROID USER INTERFACE DESIGN: IMPLEMENTING MATERIAL DESIGN FOR DEVELOPERS,IAN CLIFTON,RIT,RIT
2023-08-18 15:13:45,3JX6M6,HV5MBE,,NT,Check in,-,74890,ANDROID USER INTERFACE DESIGN: IMPLEMENTING MATERIAL DESIGN FOR DEVELOPERS,IAN CLIFTON,RIT,RIT
2023-08-18 15:28:12,GL0UIS,9C43Q5,BT,ST,Renew,-,73247,CHEMICAL ENGINEERING THERMODYNAMICS,NARAYANAN K V,RIT,RIT
2023-08-18 15:30:33,GL0UIS,9C43Q5,BT,ST,Other,-10.0000,,,,,
2023-08-18 15:30:40,26GJCA,6Q1RYX,AIML,UG,Renew,-,77337,CONSTITUTION OF INDIA AND PROFESSIONAL ETHICS AND HUMAN RIGHTS,PHANEESH,RIT,RIT
2023-08-18 15:31:51,ET9AWR,JMSPX0,CHEM,UG,Check in,-,77746,ELEMENTS OF MECHANICAL ENGINEERING,GOPALAKRISHNA,RIT,RIT
2023-08-18 15:32:02,4ZWBRZ,U64LG7,CV,UG,Check in,-,93060,ELEMENTS OF MECHANICAL ENGINEERING,GOPALAKRISHNA K R,RIT,RIT
2023-08-18 15:34:13,TX5T9I,SG66PZ,,PG,Check out,,MB5185,ELEMENTS OF MERCHANTILE LAWS,"KAPOOR, N D",RIT,RIT
2023-08-18 15:40:26,5XY7QI,GKC752,UNDER GRADUATION(UG),ST,Renew,-,83830,COMPUTER ORGANIZATION,HAMACHER CARL,RIT,RIT
2023-08-18 15:42:36,MQK8MC,ESDUIE,UNDER GRADUATION(UG),ST,Check in,-,98826,Internet of Things: A Hands-on Approach,"Arshdeep Bahga, Vijay Madisetti,",RIT,RIT
2023-08-18 15:43:53,D24AUR,AIJU8C,UNDER GRADUATION(UG),ST,Renew,-,69417,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,"LEVITIN, ANANY",RIT,RIT
2023-08-18 15:43:58,D24AUR,AIJU8C,UNDER GRADUATION(UG),ST,Renew,-,98923,Operating system concepts /,"Silberschatz, Abraham.",RIT,RIT
2023-08-18 15:52:41,TX5T9I,SG66PZ,,PG,Check in,-,MB5185,ELEMENTS OF MERCHANTILE LAWS,"KAPOOR, N D",RIT,RIT
2023-08-18 15:55:37,GH3YLP,P6IZFU,,UG,Renew,-,49965,OPERATIONAL AMPLIFIERS AND LINEAR ICS ICS,"BELL, DAVID A",RIT,RIT
2023-08-18 16:10:48,8E0TWU,SZJILY,PG,PG,Renew,-,DB3829,ELEMENTS OF MERCANTI AND LAW,KAPOOR N D,RIT,RIT
2023-08-18 16:12:12,PSUZ8B,NJY6PL,ISE,UG,Check in,-,99016,"ARCHITECTURE, PROGRAMMING AND INTERFACING OF LOW POWER PROCESSORS","DAS, LYLA B",RIT,RIT
2023-08-18 16:12:39,PSUZ8B,NJY6PL,ISE,UG,Check out,,99002,"ARCHITECTURE, PROGRAMMING AND INTERFACING OF LOW POWER PROCESSORS","DAS, LYLA B",RIT,RIT
2023-08-18 16:19:46,5M7RMN,JVKE3D,CIVIL ENGINEERING,ST,Check out,,70517,SURVEYING VOL.I,"PUNMIA B C, JAIN, ASHOK K",RIT,RIT
2023-08-18 16:27:41,DHX9D7,7T37PO,UNDER GRADUATION(UG),ST,Check in,-,65908,"HIGHWAY MATERIALS, AND PAVEMENT TESTING",KHANNA S K,RIT,RIT
2023-08-18 18:53:26,WNC2HH,RD3S5F,UNDER GRADUATION(UG),UG,Check out,,70067,TEXTBOOK OF AUTOMOBILE ENGINEERING,"SIDDIQUI, KHALIL U",RIT,RIT
2023-08-18 18:54:09,WNC2HH,RD3S5F,UNDER GRADUATION(UG),UG,Check in,-,88000,INTRODUCTION TO FINITE ELEMENTS IN ENGINEERING,CHANDRUPATLA,RIT,RIT
2023-08-19 09:14:31,QNS8J2,J7AEYG,MBA,PG,Check in,-,DB3828,ELEMENTS OF MERCANTI AND LAW,KAPOOR N D,RIT,RIT
2023-08-19 09:22:18,WH1IT6,C5X4SJ,ME,UG,Renew,-,DB6019,"SCHILDT,HERBERT",JAVA THE COMPLETE REFERENCE,RIT,RIT
2023-08-19 09:41:53,ABOKHA,E2FCEY,TS,TS,Check out,,MC3961,ETHICS IN INFORMATION TECHNOLOGY,REYNOLDS GEORGE W,RIT,RIT
2023-08-19 09:42:08,ABOKHA,E2FCEY,TS,TS,Check out,,67158,TECHNICAL COMMUNICATION: PRINCIPLES AND PRACTICES,"RAMAN, MEENAKSHI",RIT,RIT
2023-08-19 09:59:36,H7ZVLO,4J85ZR,UNDER GRADUATION(UG),UG,Renew,-,76753,A DETAILED TEXT BOOK OF ENGINEERING PHYSICS,BASAVARAJ,RIT,RIT
2023-08-19 09:59:55,H7ZVLO,4J85ZR,UNDER GRADUATION(UG),UG,Renew,-,93857,ADVANCED CALCULUS AND NUMERICAL METHODS,CHANDRASHEKAR K S,RIT,RIT
2023-08-19 10:01:39,H7ZVLO,4J85ZR,UNDER GRADUATION(UG),UG,Check out,,93846,CALCULUS AND LINEAR ALGEBRA,CHANDRASHEKAR D S,RIT,RIT
2023-08-19 10:16:09,DGOGIN,E1FUWZ,UNDER GRADUATION(UG),ST,Check out,,100271,DATA COMMUNICATION AND NETWORKING WITH TCP/IP PROTOCOL SUITE,"FOROUZAN, BEHROOZ A",RIT,RIT
2023-08-19 10:35:27,RJRXW0,IYOONC,CSE_CY,UG,Check in,-,99317,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2023-08-19 10:35:41,RJRXW0,IYOONC,CSE_CY,UG,Check in,-,70347,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA. M. N",RIT,RIT
2023-08-19 10:37:05,839MQN,JR5FMV,CSE_CY,UG,Renew,-,53244,NETWORK SECURITY: THE COMPLETE REFERENCE,"BRAGG, ROBERTA",RIT,RIT
2023-08-19 10:37:13,839MQN,JR5FMV,CSE_CY,UG,Renew,-,88290,TCP/IP PROTOCOL SUITE,FOROUZAN,RIT,RIT
2023-08-19 10:38:58,JPSW48,HHKC1A,CSE,UG,Check out,,70348,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA. M. N",RIT,RIT
2023-08-19 10:39:15,ZUOSK6,X4QD3A,CSE,UG,Check out,,85463,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA M N",RIT,RIT
2023-08-19 10:39:35,U6GX8K,L9GN0N,CSE,UG,Check out,,70344,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA. M. N",RIT,RIT
2023-08-19 10:40:01,MPXVK3,WRM7S8,CSE_CY,UG,Check out,,93303,CALCULUS AND LINEAR ALGEBRA,CHANDRASHEKAR K S,RIT,RIT
2023-08-19 10:43:41,PP33SR,3D03W5,UNDER GRADUATION(UG),UG,Renew,-,95693,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
