Date,card_number,full_name,Department,Category,Transaction,Amount,Barcode,Title,Author,homebranch,holdingbranch
2023-01-25 10:41:28,G7WDLS,ICJDNV,CV,UG,Check in,-,74929,BASIC MECHANICAL ENGINEERING,PRAVIN KUMAR,RIT,RIT
2023-01-25 10:50:03,A7I4NA,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,67976,DATA STRUCTURES USING C,BALAGURUSAMY E,RIT,RIT
2023-01-25 10:50:11,A7I4NA,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,65592,DISCRETE MATHEMATICS WITH APPLICATIONS,"KOSHY, THOMAS",RIT,RIT
2023-01-25 10:50:20,A7I4NA,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,70970,DISCRETE MATHEMATICS AND ITS APPLICATIONS,"ROSEN, KENNETH H",RIT,RIT
2023-01-25 10:51:15,A7I4NA,ICJDNV,UNDER GRADUATION(UG),ST,Other,-63.0000,,,,,
2023-01-25 10:54:56,UXXO9I,ICJDNV,CSE,UG,Renew,-,69546,COMPUTER SCIENCE: A STRUCTRED PROGRAMMING APPROACH USING C,FOROUZAN BEHROUZ,RIT,RIT
2023-01-25 10:56:08,6NWA2G,ICJDNV,CSE,UG,Check in,-,70308,ENGINEERING PHYSICS,"GAUR R K, GUPTA S L",RIT,RIT
2023-01-25 10:56:42,JLZKXM,ICJDNV,BT,UG,Check in,-,76784,A TEXTBOOK OF ENGINEERING PHYSICS,AVADHANULU,RIT,RIT
2023-01-25 10:57:06,B4ELVP,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,94103,CHEMICAL REACTION ENGINEERING-I,"GAVHANE, K A",RIT,RIT
2023-01-25 10:57:15,10WS3L,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,83412,CAD/CAM : PRIN & APPL 3ED,RAO,RIT,RIT
2023-01-25 10:58:34,B4ELVP,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,94117,CHEMICAL REACTION ENGINEERING-II,"GAVHANE, K A",RIT,RIT
2023-01-25 10:59:17,JLZKXM,ICJDNV,BT,UG,Other,-5.0000,,,,,
2023-01-25 10:59:50,TDKTOT,ICJDNV,CSE,UG,Renew,-,76716,A DETAILED TEXT BOOK OF ENGINEERING PHYSICS,BASAVARAJ,RIT,RIT
2023-01-25 11:00:30,10WS3L,ICJDNV,UNDER GRADUATION(UG),UG,Other,-38.0000,,,,,
2023-01-25 11:00:33,XJK6OB,ICJDNV,ME,UG,Check in,-,88587,COMMUNICATION SKILLS A WORKBOOK,KUMAR,RIT,RIT
2023-01-25 11:00:43,XJK6OB,ICJDNV,ME,UG,Check in,-,78142,HIGHER ENGINEERING MATHEMATICS,GREWAL,RIT,RIT
2023-01-25 11:00:47,1XHB5L,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,64633,DATA STRUCTURES THROUGH C,"KANETKAR, YASHAVANT P",RIT,RIT
2023-01-25 11:00:56,1XHB5L,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,84998,DATA STRUCTURES A PSEUDOCODE APPROACH WITH C,"GILBERG, RICHARD F",RIT,RIT
2023-01-25 11:01:58,1XHB5L,ICJDNV,UNDER GRADUATION(UG),ST,Other,-50.0000,,,,,
2023-01-25 11:02:51,XJK6OB,ICJDNV,ME,UG,Other,-29.0000,,,,,
2023-01-25 11:03:05,10WS3L,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,91802,GATE: MECHANICAL ENGINEERING 2020,TRISHNA'S,RIT,RIT
2023-01-25 11:03:11,10WS3L,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,91971,GATE: 2020GENERAL APTITUDE ENGINEERING MATHEMATICS,G K PUBLICATION,RIT,RIT
2023-01-25 11:03:12,L82FTD,ICJDNV,BT,UG,Check in,-,85481,PHYSICS FOR ENGINEERS,SRINIVASAN M R,RIT,RIT
2023-01-25 11:03:20,L82FTD,ICJDNV,BT,UG,Check in,-,77884,ENGINEERING MATHEMATICS - I FOR FIRST SEMESTER B E CLASSES,DR.D.S.C.,RIT,RIT
2023-01-25 11:03:30,L82FTD,ICJDNV,BT,UG,Check in,-,92688,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2023-01-25 11:03:37,L82FTD,ICJDNV,BT,UG,Check in,-,85440,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA M N",RIT,RIT
2023-01-25 11:03:51,1UXF9U,ICJDNV,CSE_AIML,UG,Check in,-,95961,BALAKE KANNADA,THIMMESHA L,RIT,RIT
2023-01-25 11:03:58,1UXF9U,ICJDNV,CSE_AIML,UG,Check in,-,62888,C PROGRAMMING LANGUAGES,KERNIGHAN BRAIN W,RIT,RIT
2023-01-25 11:04:30,COIMBJ,ICJDNV,UNDER GRADUATION(UG),ST,Renew,-,95803,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-01-25 11:04:59,KIG4DQ,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,92235,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-01-25 11:05:14,7V44S3,ICJDNV,AIDS,UG,Check in,-,43946,PROGRAMMING IN ANSI C,BALAGURUSAMY E,RIT,RIT
2023-01-25 11:05:14,BGU8F9,ICJDNV,TELECOMMUNICATION ENGG,ST,Check out,,82009,DIGITAL AND ANALOG COMMUNICATION SYSTEMS,"SAM, SHANMUGAM K",RIT,RIT
2023-01-25 11:05:21,BGU8F9,ICJDNV,TELECOMMUNICATION ENGG,ST,Check out,,88383,DIGITAL SIGNAL PROCESSORS ARCHITECTURES IMPLEMENTATION AND APPLICATION,KUO,RIT,RIT
2023-01-25 11:05:21,7V44S3,ICJDNV,AIDS,UG,Check in,-,95660,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-01-25 11:05:39,BGU8F9,ICJDNV,TELECOMMUNICATION ENGG,ST,Check out,,96540,DIGITAL COMMUNICATIONS,HARI BHAT K N,RIT,RIT
2023-01-25 11:06:23,ZP5DR9,ICJDNV,UNDER GRADUATION(UG),ST,Renew,-,57225,CONTROL SYSTEMS ENGINEERING,"NAGRATH, I J",RIT,RIT
2023-01-25 11:06:29,ZP5DR9,ICJDNV,UNDER GRADUATION(UG),ST,Renew,-,88801,OBJECT ORIENTED PROGRAMMING WITH C ++,"BALAGURUSAMY,E",RIT,RIT
2023-01-25 11:07:31,7V44S3,ICJDNV,AIDS,UG,Other,-4.0000,,,,,
2023-01-25 11:08:21,OZGR94,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,76216,ENGINEERING CHEMISTRY,GADAG R V,RIT,RIT
2023-01-25 11:08:28,OZGR94,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,93756,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-01-25 11:08:35,OZGR94,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,93342,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-01-25 11:10:50,2Q6DKR,ICJDNV,CSE_CY,UG,Check in,-,64908,JAVA: THE COMPLETE REFERENCE,"SCHILDT, HERBERT",RIT,RIT
2023-01-25 11:14:17,1TZI9Q,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,93679,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2023-01-25 11:20:55,1TZI9Q,ICJDNV,UNDER GRADUATION(UG),UG,Other,-5.0000,,,,,
2023-01-25 11:37:38,JOZIMU,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,65891,STATISTICS FOR MANAGEMENT,"LEVIN, RICHARD I",RIT,RIT
2023-01-25 11:38:53,JOZIMU,ICJDNV,UNDER GRADUATION(UG),UG,Other,-17.0000,,,,,
2023-01-25 11:45:46,1X1OAS,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,74536,BASIC ELECTRICAL ENGINEERING,CHANDRASHEKARAIAH P M,RIT,RIT
2023-01-25 11:45:53,1X1OAS,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,77337,CONSTITUTION OF INDIA AND PROFESSIONAL ETHICS AND HUMAN RIGHTS,PHANEESH,RIT,RIT
2023-01-25 11:46:36,1X1OAS,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,93677,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2023-01-25 11:47:20,7OY0B4,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,61968,PROGRAMMING IN ANSI C,BALAGURUSAMY E,RIT,RIT
2023-01-25 11:47:31,7OY0B4,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,77327,CONSTITUTION OF INDIA AND PROFESSIONAL ETHICS AND HUMAN RIGHTS,PHANEESH,RIT,RIT
2023-01-25 11:47:51,7OY0B4,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,76198,ENGINEERING CHEMISTRY,GADAG R V,RIT,RIT
2023-01-25 11:52:06,89XH3D,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,93710,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2023-01-25 11:52:20,89XH3D,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,92214,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-01-25 11:52:36,89XH3D,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,42267,INTRODUCTION TO THE CONSTITUTION OF INDIA,PYLEE M V,RIT,RIT
2023-01-25 11:55:11,89XH3D,ICJDNV,UNDER GRADUATION(UG),UG,Other,-1.0000,,,,,
2023-01-25 11:55:41,6NZ6AU,ICJDNV,EIE,ST,Renew,-,66652,BASIC ELECTRICAL ENGINEERING,RAO M V,RIT,RIT
2023-01-25 11:55:52,6NZ6AU,ICJDNV,EIE,ST,Renew,-,63204,COMPUTER BASICS AND C PROGRAMMING,RAJARAMAN V,RIT,RIT
2023-01-25 11:55:59,6NZ6AU,ICJDNV,EIE,ST,Renew,-,77326,CONSTITUTION OF INDIA AND PROFESSIONAL ETHICS AND HUMAN RIGHTS,PHANEESH,RIT,RIT
2023-01-25 11:56:51,9QCG9M,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,91961,GATE: 2020 BIOTECHNOLOGY,"KUMAR, PRABHUNSHU",RIT,RIT
2023-01-25 11:56:54,7OFEL3,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,93755,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-01-25 11:57:11,7OFEL3,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,93328,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-01-25 12:02:56,HRGS5A,ICJDNV,PG,PG,Check out,,MB7406,FUTURES AND OPTIONS,VOHRA,RIT,RIT
2023-01-25 12:03:13,HRGS5A,ICJDNV,PG,PG,Check out,,MB8075,INTERNATIONAL FINANCIAL MANAGEMENT,"JEFF, MADURA",RIT,RIT
2023-01-25 12:03:28,NJL2GJ,ICJDNV,BT,UG,Renew,-,93405,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-01-25 12:03:47,0VOXH6,ICJDNV,PG,PG,Check out,,MB7770,FUTURES AND OPTIONS,VOHRA N D,RIT,RIT
2023-01-25 12:04:11,0VOXH6,ICJDNV,PG,PG,Check out,,98779,INVESTMENTANALYSISANDPORTFOLIOMANAGEMENT,PRASANNA CHANDRA,RIT,RIT
2023-01-25 12:05:05,MUA86C,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,88596,COMMUNICATION SKILLS A WORKBOOK,KUMAR,RIT,RIT
2023-01-25 12:05:24,U9USRV,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,92940,CHEMISTRY FOR ENGINEERING STUDENTS,"JAIPRAKASH, B S",RIT,RIT
2023-01-25 12:05:37,U9USRV,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,98666,HIGHER ENGINEERING MATHEMATICS,B. V. RAMANA,RIT,RIT
2023-01-25 12:06:01,LJ3JMW,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,92989,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2023-01-25 12:07:00,HYCOX8,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,92776,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2023-01-25 12:07:17,HYCOX8,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,93768,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-01-25 12:07:43,IEDRZE,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,46111,"PRIMER ON CONSTITUTION OF INDIA AND PROFESSINAL ETHICS FOR I, II SEM STUDENTS",VTU,RIT,RIT
2023-01-25 12:10:41,IEDRZE,ICJDNV,UNDER GRADUATION(UG),UG,Other,-1.0000,,,,,
2023-01-25 12:10:50,CM7J7E,ICJDNV,UNDER GRADUATION(UG),ST,Renew,-,53577,ELECTRICAL NETWORKS,"SINGH, RAVISH R",RIT,RIT
2023-01-25 12:10:58,M0YSB1,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,76933,AN INTRODUCTION TO THE CONSTITUTION OF INDIA,PYLEE,RIT,RIT
2023-01-25 12:11:56,CM7J7E,ICJDNV,UNDER GRADUATION(UG),ST,Other,-10.0000,,,,,
2023-01-25 12:13:42,MUA86C,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,84697,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2023-01-25 12:14:01,DRYFAU,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,56523,DATA STRUCTURES: PSEUDOCODE APPROACH WITH C++,"GILBERG, RICHARD F",RIT,RIT
2023-01-25 12:14:14,IEDRZE,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,92957,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2023-01-25 12:14:20,15469X,ICJDNV,CSE,UG,Renew,-,74590,COMPUTER SCIENCE : A STRUCTURED PROGRAMMING APPROACH USING C,"FOROUZAN, BEHRO",RIT,RIT
2023-01-25 12:14:43,M0YSB1,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,92989,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2023-01-25 12:15:14,15469X,ICJDNV,CSE,UG,Other,-2.0000,,,,,
2023-01-25 12:18:46,HYCOX8,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,92900,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-01-25 12:19:55,2CS6CX,ICJDNV,BT,UG,Renew,-,71924,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-01-25 12:24:28,TJA6KF,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,62402,JAVA: COMPLETE REFERENCE,"SCHILDT, HERBERT",RIT,RIT
2023-01-25 12:24:40,RDZBKK,ICJDNV,BT,UG,Check out,,93850,CALCULUS AND LINEAR ALGEBRA,CHANDRASHEKAR D S,RIT,RIT
2023-01-25 12:25:14,FVEOZI,ICJDNV,ME,UG,Check in,-,93345,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-01-25 12:25:41,FVEOZI,ICJDNV,ME,UG,Check in,-,66459,CHEMISTRY FOR ENGINEERING STUDENTS,"JAI PRAKASH, B S",RIT,RIT
2023-01-25 12:25:46,TJA6KF,ICJDNV,UNDER GRADUATION(UG),ST,Other,-2.0000,,,,,
2023-01-25 12:27:58,FVEOZI,ICJDNV,ME,UG,Other,-4.0000,,,,,
2023-01-25 12:28:29,FVEOZI,ICJDNV,ME,UG,Check out,,66459,CHEMISTRY FOR ENGINEERING STUDENTS,"JAI PRAKASH, B S",RIT,RIT
2023-01-25 12:31:20,5EHZ7H,57O092,,TS,Check out,,77110,BIOMETRICS FOR NETWORK SECURITY,REID,RIT,RIT
2023-01-25 12:31:36,5EHZ7H,57O092,,TS,Check out,,90372,BIOMETRICS IDENTITY VERIFICATION IN A NETWORKED WORLD,NANAVATI,RIT,RIT
2023-01-25 12:31:51,5EHZ7H,57O092,,TS,Check out,25.0000,BB266,ELECTRONIC DEVICES AND CIRCUITS,DAVID A BELL,RIT,RIT
2023-01-25 12:33:24,1UXF9U,ICJDNV,CSE_AIML,UG,Other,-5.0000,,,,,
2023-01-25 12:36:37,5EHZ7H,57O092,,TS,Other,-25.0000,,,,,
2023-01-25 12:37:19,5EHZ7H,57O092,,TS,Check in,-,BB266,ELECTRONIC DEVICES AND CIRCUITS,DAVID A BELL,RIT,RIT
2023-01-25 12:37:19,C5XKBL,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,76932,AN INTRODUCTION TO THE CONSTITUTION OF INDIA,PYLEE,RIT,RIT
2023-01-25 12:37:27,C5XKBL,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,93558,BASIC ELECTRICAL ENGINEERING,CHANDRASHEKARAIAH P M,RIT,RIT
2023-01-25 12:37:36,BB10RP,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,93557,BASIC ELECTRICAL ENGINEERING,CHANDRASHEKARAIAH P M,RIT,RIT
2023-01-25 12:38:02,DHIPLD,ICJDNV,CSE,UG,Check in,-,66752,ENGINEERING MATHEMATICS-I,CHANDRASHEKAR K S,RIT,RIT
2023-01-25 12:38:45,DHIPLD,ICJDNV,CSE,UG,Check out,,93345,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-01-25 12:38:47,SDNBTN,ICJDNV,CSE,UG,Renew,-,74584,COMPUTER SCIENCE : A STRUCTURED PROGRAMMING APPROACH USING C,"FOROUZAN, BEHRO",RIT,RIT
2023-01-25 12:39:30,SDNBTN,ICJDNV,CSE,UG,Other,-2.0000,,,,,
2023-01-25 12:41:50,5EHZ7H,57O092,,TS,Check out,,71583,ELECTRONIC DEVICES AND CIRCUITS,"BELL, DAVID",RIT,RIT
2023-01-25 12:43:25,KO87VC,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,50969,DATA STRUCTURE USING C,TENENBAUM,RIT,RIT
2023-01-25 12:50:54,G3OELT,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,83749,TCR JAVA,SCHILDT,RIT,RIT
2023-01-25 12:54:28,AHLYAU,ICJDNV,MCA,PG,Renew,-,MC4518,SOFTWARE PROJECT MANAGEMENT,"HUGHES, BOB",RIT,RIT
2023-01-25 12:55:30,AHLYAU,ICJDNV,MCA,PG,Other,-7.0000,,,,,
2023-01-25 12:59:12,XJXWVF,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,98679,HIGHER ENGINEERING MATHEMATICS,B. V. RAMANA,RIT,RIT
2023-01-25 12:59:30,XJXWVF,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,66436,CHEMISTRY FOR ENGINEERING STUDENTS,"JAI PRAKASH, B S",RIT,RIT
2023-01-25 12:59:54,59WKDB,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,60022,COMPUTER AIDED ENGINEERING DRAWING,ANNAIAH M H,RIT,RIT
2023-01-25 13:00:07,59WKDB,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,92982,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2023-01-25 13:00:16,59WKDB,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,61977,PROGRAMMING IN ANSI C,BALAGURUSAMY E,RIT,RIT
2023-01-25 13:03:41,59WKDB,ICJDNV,UNDER GRADUATION(UG),UG,Other,-10.0000,,,,,
2023-01-25 13:04:07,WXU2YB,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,95791,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-01-25 13:05:18,7V44S3,ICJDNV,AIDS,UG,Check in,-,64965,INTRODUCTION TO JAVA PROGRAMMING,"LIANG, Y DANIEL",RIT,RIT
2023-01-25 13:05:55,WXU2YB,ICJDNV,UNDER GRADUATION(UG),ST,Other,-8.0000,,,,,
2023-01-25 13:06:19,7V44S3,ICJDNV,AIDS,UG,Other,-5.0000,,,,,
2023-01-25 13:06:31,TISEU5,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,62081,PROGRAMMING IN ANSI C,BALAGURUSAMY E,RIT,RIT
2023-01-25 13:07:04,TISEU5,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,92953,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2023-01-25 13:07:49,FV7DO0,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,78147,HIGHER ENGINEERING MATHEMATICS,GREWAL,RIT,RIT
2023-01-25 13:08:01,FV7DO0,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,92986,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2023-01-25 13:08:59,IDQVK6,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,34769,OPERATING SYSTEM CONCEPTS,"SILBERSCHATZ, ABRAHAM",RIT,RIT
2023-01-25 13:10:04,FV7DO0,ICJDNV,UNDER GRADUATION(UG),UG,Other,-10.0000,,,,,
2023-01-25 13:10:22,M7VW1J,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,92968,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2023-01-25 13:10:37,M7VW1J,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,92861,CALCULUS,THOMAS J R,RIT,RIT
2023-01-25 13:10:46,IDQVK6,ICJDNV,UNDER GRADUATION(UG),UG,Other,-62.0000,,,,,
2023-01-25 13:10:50,M7VW1J,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,61919,CALCULUS AND ANALYTIC GEOMETRY,THOMAS GEORGE B,RIT,RIT
2023-01-25 13:11:26,4WA3WR,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,93770,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-01-25 13:11:36,4WA3WR,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,92936,CHEMISTRY FOR ENGINEERING STUDENTS,"JAIPRAKASH, B S",RIT,RIT
2023-01-25 13:11:56,4WA3WR,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,60022,COMPUTER AIDED ENGINEERING DRAWING,ANNAIAH M H,RIT,RIT
2023-01-25 13:13:28,KGFQPZ,ICJDNV,CSE,UG,Renew,-,90321,JAVA ONE STEP AHEAD,SETH,RIT,RIT
2023-01-25 13:15:26,KGFQPZ,ICJDNV,CSE,UG,Other,-24.0000,,,,,
2023-01-25 13:17:46,46N4WB,D0PNJL,,TS,Check in,-,82673,PROGRAMMING ANSC C,BALAGURUSWAMI,RIT,RIT
2023-01-25 13:18:08,0KB7G8,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,DB2744,COMPLETE REFERENCE JAVA,"NAUGHTON, PATRICK",RIT,RIT
2023-01-25 13:18:29,0KB7G8,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,65737,COMPUTER ORGANIZATION,"HAMACHER, V CARL",RIT,RIT
2023-01-25 13:18:55,0KB7G8,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,65737,COMPUTER ORGANIZATION,"HAMACHER, V CARL",RIT,RIT
2023-01-25 13:19:22,EUGU7E,DVEKXK,UNDER GRADUATION(UG),ST,Renew,-,35025,JAVA 2: COMPLETE REFERENCE,SCHILDTC H,RIT,RIT
2023-01-25 13:19:31,EUGU7E,DVEKXK,UNDER GRADUATION(UG),ST,Renew,-,79961,DATA STRUCTURES USING C,THAREJA REEMA,RIT,RIT
2023-01-25 13:19:35,EUGU7E,DVEKXK,UNDER GRADUATION(UG),ST,Renew,-,72761,DIGITAL DESIGN: WITH AN INTRODUCTION TO VERILOG HDL,M. MORRIS MANO,RIT,RIT
2023-01-25 13:20:23,EUGU7E,DVEKXK,UNDER GRADUATION(UG),ST,Other,-49.0000,,,,,
2023-01-25 13:22:36,BMD1JF,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,11161,HEAT AND MASS TRANSFER DATA BOOK,KOTHANDRAMAN,RIT,RIT
2023-01-25 13:22:43,BMD1JF,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,76244,HEAT AND MASS TRANSFER,"SAWHNEY, G. S.",RIT,RIT
2023-01-25 13:22:48,BMD1JF,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,76163,OPERATIONS RESEARCH: A DECISION MAKING TOOL FOR ENGINEERS AND MANAGERS,RANGANATH B J,RIT,RIT
2023-01-25 13:22:56,BMD1JF,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,49031,DESIGN OF MACHINE ELEMENTS-II (SI UNITS),RAVINDRA A S,RIT,RIT
2023-01-25 13:23:01,70C1BH,ICJDNV,UNDER GRADUATION(UG),ST,Renew,-,64617,FUNDAMENTALS OF DATABASE SYSTEMS,"ELMANSRI, RAMEZ AND NAVATHE",RIT,RIT
2023-01-25 13:23:12,XETT32,ICJDNV,,PG,Check out,,80090,EARTHQUAKE-RESISTANT DESIGN OF STRUCTURES,DUGGAL. S.K.,RIT,RIT
2023-01-25 13:23:18,XETT32,ICJDNV,,PG,Check out,,90723,PRESTRESSED CONCRETE: PROBLEMS AND SOLUTIONS,KRISHNA RAJU N,RIT,RIT
2023-01-25 13:23:27,XETT32,ICJDNV,,PG,Check out,,89488,PRESTRESSED CONCRETE,"RAJU, KRISHNA N",RIT,RIT
2023-01-25 13:23:46,D53H74,ICJDNV,PG,PG,Check out,,53198,PRESTRESSED CONCRETE,KRISHNA RAJU K,RIT,RIT
2023-01-25 13:23:50,D53H74,ICJDNV,PG,PG,Check out,,77619,EARTHQUAKE RESISTANT DESIGN OF STRUCTURES,DUGGAL,RIT,RIT
2023-01-25 13:25:32,P05TI3,ICJDNV,UNDER GRADUATION(UG),ST,Renew,-,77570,DISCRETE AND COMBINATORIAL MATHEMATICS,GRIMALDI,RIT,RIT
2023-01-25 13:27:25,SS1Y8Z,ICJDNV,EIE,TS,Check out,,65778,ENGINEERING MATHEMATICS - III,"CHANDRASEKHARAIAH, D S",RIT,RIT
2023-01-25 13:27:37,SS1Y8Z,ICJDNV,EIE,TS,Check out,,66794,ENGINEERING MATHEMATICS - II,"CHANDRASHEKAR, K S",RIT,RIT
2023-01-25 13:27:55,HL1UMC,ICJDNV,AIML,UG,Check in,-,63104,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-01-25 13:28:30,P05TI3,ICJDNV,UNDER GRADUATION(UG),ST,Other,-1.0000,,,,,
2023-01-25 13:30:42,VRN054,ICJDNV,AIML,UG,Check in,-,88597,COMMUNICATION SKILLS A WORKBOOK,KUMAR,RIT,RIT
2023-01-25 13:30:50,VRN054,ICJDNV,AIML,UG,Check in,-,76745,A DETAILED TEXT BOOK OF ENGINEERING PHYSICS,BASAVARAJ,RIT,RIT
2023-01-25 13:31:01,VRN054,ICJDNV,AIML,UG,Check in,-,71591,ENGINEERING PHYSICS,BHATTACHARYA D K,RIT,RIT
2023-01-25 13:34:12,84M95M,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,94952,CORE JAVA VOL-1-FUNDAMENTALS,"HORSTMANN, CAY S",RIT,RIT
2023-01-25 13:35:35,VRN054,ICJDNV,AIML,UG,Other,-12.0000,,,,,
2023-01-25 13:36:58,VJ6RAN,ICJDNV,MECHANICAL ENGINEERING,ST,Check out,,72923,INTRODUCTION TO FINITE ELEMENTS IN ENGINEERING,TIRUPATHI R. CHANDRUPATLA,RIT,RIT
2023-01-25 13:37:02,84M95M,ICJDNV,UNDER GRADUATION(UG),ST,Other,-31.0000,,,,,
2023-01-25 13:37:08,VJ6RAN,ICJDNV,MECHANICAL ENGINEERING,ST,Check out,,48949,HEAT AND MASS TRANSFER: VII SEM B E MECHANICAL ENGINEERING,SATHYANARAYANA SWAMY A,RIT,RIT
