Date,Card Number,Name,Department,Category,Transaction,Amount,Barcode,Title,Author,homebranch,holdingbranch
2024-08-08 12:24:41,TFGRE9,6VF83K,ECE,ST,Check in,-,62230,ELECTRONIC DEVICES AND CIRCUITS,"BELL, DAVID A",RIT,RIT
2024-08-08 12:24:52,TFGRE9,6VF83K,ECE,ST,Check in,-,98179,Advanced engineering mathematics /,"Greenberg, Michael D.,",RIT,RIT
2024-08-08 12:26:13,TFGRE9,6VF83K,ECE,ST,Other,-86.0000,,,,,
2024-08-08 12:28:04,A7OZRO,0H0GGY,ECE,ST,Check out,-,98183,Advanced engineering mathematics /,"Greenberg, Michael D.,",RIT,RIT
2024-08-08 12:44:31,GWHV98,S4DVC7,ECE,ST,Check in,-,69372,ELECTRONIC DEVICES AND CIRCUITS,"BELL, DAVID",RIT,RIT
2024-08-08 12:46:52,GWHV98,S4DVC7,ECE,ST,Other,-118.0000,,,,,
2024-08-08 12:50:05,D9TD8O,KMF3QK,,TS,Check in,-,79818,STATISTICS FOR MANAGEMENT,SRIVASTAVA,RIT,RIT
2024-08-08 12:50:43,GKEVOJ,2AQ6CF,CSE_CY,ST,Check in,-,102142,Cyber Security for Critical Infrastructure : Redefining National Security Concepts,Nina Godbole and Sunit Belapure,RIT,RIT
2024-08-08 12:57:15,STQAC7,EVCH9B,MCA,PG,Check in,-,67106,SOFTWARE ENGINEERING,"SOMMERVILLE, IA",RIT,RIT
2024-08-08 13:12:54,WVIL9X,LMJKWQ,ECE,ST,Renew,-,39457,"DIGITAL SIGNAL PROCESSING: PRINCIPLES, ALGORITHMS AND APPLICATIONS","PROAKIS, JOHN G",RIT,RIT
2024-08-08 13:14:55,N7LRDN,7C747R,LEC,PG,Renew,-,35916,MEMS AND MICROSYSTEMS: DESIGN AND MANUFACTURE,HSU TAI RAN,RIT,RIT
2024-08-08 13:15:06,GNLL5C,K0XJ18,LEC,PG,Renew,-,91439,INTRODUCTION TO MACHINE LEARNING,"ALPADIN, ETHEM",RIT,RIT
2024-08-08 13:15:11,N7LRDN,7C747R,LEC,PG,Renew,-,DB3617,MEMS,"MAHALIK, NITAIGOUR PREMCHAND",RIT,RIT
2024-08-08 13:25:44,0AOA5P,NG8NKK,EIE,ST,Check in,-,92298,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-08-08 13:27:25,0AOA5P,NG8NKK,EIE,ST,Other,-14.0000,,,,,
2024-08-08 13:31:12,8MBHTN,BJ27WT,EIE,ST,Other,-43.0000,,,,,
2024-08-08 13:35:52,2HSJFC,X84XF2,UNDER GRADUATION(UG),UG,Renew,-,77466,DIGITAL COMMUNICATIONS,HAYKIN,RIT,RIT
2024-08-08 13:44:12,XTNON6,JW0JCY,CSE,ST,Check in,-,75034,OBJECT ORIENTED PROGRAMMING IN C++,ROBERT LAFORE,RIT,RIT
2024-08-08 13:51:49,8DHYOP,ES43HL,UNDER GRADUATION(UG),UG,Renew,-,30888,COMMUNICATION SYSTEMS,"HAYKIN, SIMON",RIT,RIT
2024-08-08 14:08:24,9398FA,6F6WU5,CSE_CY,ST,Check in,-,85431,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA M N",RIT,RIT
2024-08-08 14:08:35,UXKW52,RCCUD4,CV,ST,Check in,-,95642,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2024-08-08 14:35:34,MOWTN0,CUFJ6M,ME,UG,Renew,-,87916,BASIC AND APPLIED THERMODYNAMICS,PK NAG,RIT,RIT
2024-08-08 14:35:49,MOWTN0,CUFJ6M,ME,UG,Renew,-,70906,DESIGN OF MACHINE ELEMENTS,"BHANDARI, V B",RIT,RIT
2024-08-08 14:37:48,MO0PHK,1RU24O,UNDER GRADUATION(UG),UG,Check out,-,73476,GRAPH THEORY,DEO NARSINGH,RIT,RIT
2024-08-08 14:44:11,OF2LST,2HRJTT,,TS,Check in,-,100845,ARTIFICIAL INTELIGENCE,KAUSHIK SAROJ,RIT,RIT
2024-08-08 15:10:41,3Q7ZZ5,B92498,MCA,PG,Renew,-,MC3100,DATA COMMUNICATIONS AND NETWORKING,"FOROUZAN, BEHROUZ",RIT,RIT
2024-08-08 15:23:03,WYTRA0,SOZNIL,ML,ST,Check in,-,92300,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-08-08 15:39:44,IC5LX2,IL3S35,AIML,UG,Renew,-,97556,REHABILITATION OF CONCRETE STRUCTURES,VIDIVELLI B,RIT,RIT
2024-08-08 15:41:11,NOGBRN,XZAR9V,MBA,PG,Check in,-,DL302612,FINANCIAL MANAGEMENT,PANDEY I M,RIT,RIT
2024-08-08 15:43:57,9FRXKV,IBUZ0R,EIE,ST,Check in,-,66502,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-08-08 15:45:24,9FRXKV,IBUZ0R,EIE,ST,Other,-43.0000,,,,,
2024-08-08 15:56:57,GPZAMQ,7YS1HU,EEE,TS,Check in,-,95356,DIGITAL IMAGE PROCESSING USING MATLAB,"GONZALEZ, RAFAEL",RIT,RIT
2024-08-08 15:57:04,GPZAMQ,7YS1HU,EEE,TS,Check in,-,DB3951,DIGITAL IMAGE PROCESSING: AN ALGORITHMIC APPROACH WITH MATLAB,"QIDWAI,UVAIS",RIT,RIT
2024-08-08 15:57:11,GPZAMQ,7YS1HU,EEE,TS,Check in,-,72807,DIGITAL IMAGE PROCESSING,RAFAEL C. GONZALEZ,RIT,RIT
2024-08-08 15:57:17,GPZAMQ,7YS1HU,EEE,TS,Check in,-,96611,DIGITAL IMAGE PROCESSING WITH MATLAB AND LAB VIEW,VIPULA SINGH,RIT,RIT
2024-08-08 15:57:21,GPZAMQ,7YS1HU,EEE,TS,Check in,-,96858,DIGITAL IMAGE PROCESSING,JAYARAMAN,RIT,RIT
2024-08-08 15:57:25,GPZAMQ,7YS1HU,EEE,TS,Check in,-,82100,FUNDAMENTALS OF DIGITAL IMAGE PROCESSING,JAIN A K,RIT,RIT
2024-08-08 16:09:29,H2P7VN,6NM222,MBA,PG,Check out,-,MB8315,MACHINE LEARNING FOR BUSINESS ANALYSIS,SHAMUELI GALTI BRUCE PETER .C,RIT,RIT
2024-08-08 16:12:37,NPE15K,16YYUO,RAI,PG,Check in,-,88045,MECHATRONICS ELECTRONIC CONTROL SYSTEMS IN MECHANICAL AND ELECTRICAL ENGINEERING,BOLTON,RIT,RIT
2024-08-08 16:15:18,NPE15K,16YYUO,RAI,PG,Other,-1.0000,,,,,
2024-08-09 09:27:21,YR3YV9,VSH3SH,CSE,UG,Renew,-,99927,"INTRODUCTION TO AUTOMATA THEORY, LANGUAGES AND COMPUTATION","HOPCROFT, JOHN.E. MOTWANI, RAJEEV ULLMAN, JEFFEREY D",RIT,RIT
2024-08-09 09:32:48,W07WNU,DWWEQ0,MCA,PG,Check in,-,67114,SOFTWARE ENGINEERING,"SOMMERVILLE, IA",RIT,RIT
2024-08-09 09:33:04,W07WNU,DWWEQ0,MCA,PG,Check in,-,MC2976,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,LEVITIN ANANY,RIT,RIT
2024-08-09 09:33:19,W07WNU,DWWEQ0,MCA,PG,Check in,-,87297,JAVA COMPLETE REFERENCE,SCHILDT,RIT,RIT
2024-08-09 09:33:29,W07WNU,DWWEQ0,MCA,PG,Check in,-,MC3584,COMPUTER NETWORKING A TOP DOWN APPROACH FEATURING THE INTERNET,KUROSE JAMES E AND ROSS KEITH,RIT,RIT
2024-08-09 09:43:08,OAEHWS,MZPSKM,MCA,PG,Other,-53.0000,,,,,
2024-08-09 09:49:04,KT9Q83,LJBNER,UNDER GRADUATION(UG),UG,Renew,-,79863,DIGITAL SIGNAL PROCESSING PRINCIPLES ALGORITHMS AND APPLICATIONS,PROAKIS,RIT,RIT
2024-08-09 09:49:23,KT9Q83,LJBNER,UNDER GRADUATION(UG),UG,Renew,-,45388,INTRODUCTION TO ANALOG AND DIGITAL COMMUNICATIONS,HAYKIN SIMON,RIT,RIT
2024-08-09 10:32:09,6ISJMX,SQAFGB,UNDER GRADUATION(UG),UG,Renew,-,79228,THE 8051 MICROCONTROLLER,AYALA,RIT,RIT
2024-08-09 10:32:14,6ISJMX,SQAFGB,UNDER GRADUATION(UG),UG,Renew,-,53891,ENGINEERING ELECTROMAGNETICS,"HAYT, WILLIAM H",RIT,RIT
2024-08-09 10:37:15,M6QIXD,Q7SHWC,CHEM,UG,Renew,-,81641,CHEMICAL REACTION ENGINEERING,"LEVENSPIEL, OCTAVE",RIT,RIT
2024-08-09 10:45:52,WBI25H,SMA55T,BT,TS,Check in,-,83148,NUMERICAL METHODS FOR SCIENTIFIC AND ENGINEERING COMPUTATION,"JAIN, M K",RIT,RIT
2024-08-09 10:48:11,BJILTG,YPI2HO,UNDER GRADUATION(UG),UG,Renew,-,45392,INTRODUCTION TO ANALOG AND DIGITAL COMMUNICATIONS,HAYKIN SIMON,RIT,RIT
2024-08-09 10:48:18,BJILTG,YPI2HO,UNDER GRADUATION(UG),UG,Renew,-,71009,ENGINEERING ELECTROMAGNETICS,"HAYT, W H, BUCK, J. K.",RIT,RIT
2024-08-09 10:51:16,3JCODB,YQDZVC,ML,ST,Check in,-,61958,PROGRAMMING IN ANSI C,BALAGURUSAMY E,RIT,RIT
2024-08-09 10:57:25,37NC5D,CIKXXH,CSE,UG,Renew,-,67291,"INTRODUCTION TO AUTOMATA THEORY, LANGUAGES AND COMPUTATION",HOPCROFT J E,RIT,RIT
2024-08-09 11:09:15,XZ47S2,D602RM,UNDER GRADUATION(UG),UG,Renew,-,44138,BIOMEDICAL SIGNAL ANALYSIS-CASE STUDY APPROACH,"RANGAYYAN, RANJARAJ M",RIT,RIT
2024-08-09 11:13:48,A8JUD3,X13YP0,ARCH,TS,Check in,-,46413,INCLUSIVE URBAN DESIGN : STREETS FOR LIFE,BURTON ELIZABETH,RIT,RIT
2024-08-09 11:14:06,A8JUD3,X13YP0,ARCH,TS,Check in,-,97841,"LANDSCAPE GRAPHICS-PLAN, SECTION,ANFD PERSPECTIVE DRAWING OF LANDSCAPE SPACES",RANT W REID,RIT,RIT
2024-08-09 11:14:23,A8JUD3,X13YP0,ARCH,TS,Check in,-,96475,LANDSCAPE ARCHITECTURE,SIMONDS J O,RIT,RIT
2024-08-09 11:17:30,I4HO2O,5KSL10,UNDER GRADUATION(UG),UG,Renew,-,71004,ENGINEERING ELECTROMAGNETICS,"HAYT, W H, BUCK, J. K.",RIT,RIT
2024-08-09 11:28:04,A8JUD3,X13YP0,ARCH,TS,Check out,-,45809,URBAN DESIGN HAND BOOK: TECHNIQUES AND WORKING METHODS,"GINDROZ, RAY",RIT,RIT
2024-08-09 11:38:11,JAL6W8,UBLCXD,EIE,ST,Check in,-,92267,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-08-09 11:41:34,PQF1K8,ZUUMKH,BT,UG,Check out,-,90274,TEXT BOOK OF CHEMICAL ENGINEERING THERMODYNAMICS,NARAYANAN K V,RIT,RIT
2024-08-09 11:44:21,2A4OUW,M9TUWS,UNDER GRADUATION(UG),UG,Check in,-,68441,ESTIMATING & COSTING IN CIVIL ENGINEERING,DUTTA B N,RIT,RIT
2024-08-09 11:45:43,K97S44,Q9SQWX,CSE_AIML,TS,Check in,-,69346,DATA COMMUNICATIONS AND NETWORKING,"FOROUZAN, BEHROUZ A",RIT,RIT
2024-08-09 11:45:47,K97S44,Q9SQWX,CSE_AIML,TS,Check in,-,DB6229,CLOUD COMPUTING THEORY AND PRACTICE,"MARINESCU, DAN C",RIT,RIT
2024-08-09 12:22:39,IYTRPU,7EEHIC,UNDER GRADUATION(UG),UG,Check in,-,81992,CONTROL SYSTEMS ENGINEERING,"NAGARATH, I J",RIT,RIT
2024-08-09 12:23:02,V12KJZ,AFZ3YY,ME,ST,Check in,-,85440,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA M N",RIT,RIT
2024-08-09 12:24:01,2A4OUW,M9TUWS,UNDER GRADUATION(UG),UG,Other,-203.0000,,,,,
2024-08-09 12:35:10,663YOI,VJ95MU,CSE_CY,UG,Check in,-,102127,"Information Systems Security: Security Management, Metrics, Frameworks and Best Practices",NINA GODBOLE,RIT,RIT
2024-08-09 12:42:05,588Z31,1S05SX,PG,PG,Check in,-,MB8309,STUDENT GUIDE INCOMETAX INCLUDING GST,SINGHANIA K VINOD SINGHANIA MONICA,RIT,RIT
2024-08-09 12:42:26,UHH5ZC,JH9M7S,PG,PG,Check in,-,MB8310,STUDENT GUIDE INCOMETAX INCLUDING GST,SINGHANIA K VINOD SINGHANIA MONICA,RIT,RIT
2024-08-09 12:47:21,MZGEDT,NG44P7,UNDER GRADUATION(UG),UG,Renew,-,82984,"DIGITAL SIGNAL PROCESSING PRINCIPLES,ALGORITHMS AND APPLICATIONS: PRINCIPLES","PROAKIS, JOHN G",RIT,RIT
2024-08-09 12:59:16,1PCH4C,YDXQLR,UNDER GRADUATION(UG),UG,Check in,-,SC1449,HEAT AND MASS TRANSFER-DATA HAND BOOK IN S.I UNITS,HEGDE R K,RIT,RIT
2024-08-09 13:02:55,1PCH4C,YDXQLR,UNDER GRADUATION(UG),UG,Other,-357.0000,,,,,
2024-08-09 13:05:09,C0JUGG,84AS4A,UNDER GRADUATION(UG),UG,Renew,-,98988,"ARCHITECTURE, PROGRAMMING AND INTERFACING OF LOW POWER PROCESSORS","DAS, LYLA B",RIT,RIT
2024-08-09 13:05:33,C0JUGG,84AS4A,UNDER GRADUATION(UG),UG,Renew,-,67001,FUNDAMENTALS OF DATABASE SYSTEMS,"ELMASRI, RAMEZ",RIT,RIT
2024-08-09 13:05:39,C0JUGG,84AS4A,UNDER GRADUATION(UG),UG,Renew,-,67267,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,"LEVITIN, ANANY",RIT,RIT
2024-08-09 13:05:47,PDS08J,HKSM7M,ISE,ST,Renew,-,98991,"ARCHITECTURE, PROGRAMMING AND INTERFACING OF LOW POWER PROCESSORS","DAS, LYLA B",RIT,RIT
2024-08-09 13:42:08,JM0W1K,4RMJZA,UNDER GRADUATION(UG),UG,Check in,-,60710,"MICROCONTROLLERS: ARCHITECTURE PROGRAMMING, INTERFACING SOFWARE HARDWARE AND APPLICATIONS",RAJ KAMAL,RIT,RIT
2024-08-09 13:42:17,JM0W1K,4RMJZA,UNDER GRADUATION(UG),UG,Check in,-,45687,SCHAUMS OUTLINE ELECTRIC CIRCUITS,NAHVI M,RIT,RIT
2024-08-09 13:42:33,JM0W1K,4RMJZA,UNDER GRADUATION(UG),UG,Renew,-,DB3533,DYNAMICS OF MACHINES,J.B.K.DAS,RIT,RIT
2024-08-09 13:42:46,JM0W1K,4RMJZA,UNDER GRADUATION(UG),UG,Renew,-,89175,NETWORK ANALYSIS,"VALKENBURG M E ,VAN",RIT,RIT
2024-08-09 13:43:29,2P8JBT,2QXF8A,ECE,UG,Renew,-,52198,INTRODUCTION TO ANALOG AND DIGITAL COMMUNICATIONS,"HAYKIN, SIMON",RIT,RIT
2024-08-09 13:43:41,2P8JBT,2QXF8A,ECE,UG,Renew,-,DB2996,THE 8051 MICROCONTROLLER,"AYALA, KENNETH",RIT,RIT
2024-08-09 13:43:48,2P8JBT,2QXF8A,ECE,UG,Renew,-,81591,"DIGITAL SIGNAL PROCESSING PRINCIPLES,ALGORITHMS AND APPLICATIONS: PRINCIPLES","PROAKIS, JOHN G",RIT,RIT
2024-08-09 13:44:52,B4BHCV,A0QZM2,UNDER GRADUATION(UG),UG,Renew,-,39386,MODERN ELECTRONICS INSTRUMENTATION AND MEASUREMENT TECHNIQUES,"HELFRICK, ALBERT D",RIT,RIT
2024-08-09 13:45:02,B4BHCV,A0QZM2,UNDER GRADUATION(UG),UG,Renew,-,53521,SCHAUMS OUTLINE ELECTRIC CIRCUITS,NAHVI M,RIT,RIT
2024-08-09 13:47:48,D70Y0Q,81UXEE,UNDER GRADUATION(UG),UG,Check in,-,67269,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,"LEVITIN, ANANY",RIT,RIT
2024-08-09 13:55:38,KKOUSQ,4KA7TR,CSE,UG,Check in,-,75409,"INTRODUCTION TO AUTOMATA, THEORY, LANGUAGES AND COMPUTATION","HOPCROFT, JOHN E.",RIT,RIT
2024-08-09 13:55:45,KKOUSQ,4KA7TR,CSE,UG,Check in,-,99815,ALGORITHM DESIGN,"KLEINBERG, JON TARDOS, EVA",RIT,RIT
2024-08-09 14:12:04,UXKW52,RCCUD4,CV,ST,Check in,-,93048,ELEMENTS OF MECHANICAL ENGINEERING,GOPALAKRISHNA K R,RIT,RIT
2024-08-09 14:31:46,BHQLHI,TK4BNG,UNDER GRADUATION(UG),UG,Renew,-,71005,ENGINEERING ELECTROMAGNETICS,"HAYT, W H, BUCK, J. K.",RIT,RIT
2024-08-09 14:31:59,BHQLHI,TK4BNG,UNDER GRADUATION(UG),UG,Renew,-,89173,MODERN ELECTRONIC INSTRUMENTATION AND MEASUREMENT TECHNIQUES,"HELFRICK,,ALBERT D COOPER WILLIAM D",RIT,RIT
2024-08-09 15:16:36,PSWUH2,1P2A0G,ECE,ST,Check in,-,DL302536,SIGNALS AND SYSTEMS,"HAYKINS, SIMON",RIT,RIT
2024-08-09 15:16:41,PSWUH2,1P2A0G,ECE,ST,Check in,-,71012,ENGINEERING ELECTROMAGNETICS,"HAYT, W H, BUCK, J. K.",RIT,RIT
2024-08-09 15:25:19,SQYAYO,NV5L20,UNDER GRADUATION(UG),ST,Check in,-,81643,CHEMICAL REACTION ENGINEERING,"LEVENSPIEL, OCTAVE",RIT,RIT
2024-08-09 15:25:28,SQYAYO,NV5L20,UNDER GRADUATION(UG),ST,Check in,-,88993,MASS TRANSFER OPERATIONS,"TREYBAL,ROBERT E",RIT,RIT
2024-08-09 15:25:34,SQYAYO,NV5L20,UNDER GRADUATION(UG),ST,Check in,-,73254,CHEMICAL ENGINEERING THERMODYNAMICS,NARAYANAN K V,RIT,RIT
2024-08-09 15:45:10,ROHWYN,1CQC0Q,EIE,ST,Check in,-,92278,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-08-09 15:46:51,L77PJ4,GNQXLO,CSE_CY,UG,Renew,-,66117,DATA COMMUNICATION AND NETWORKING,"FOROUZAN, BEHROUZ A",RIT,RIT
2024-08-09 15:46:55,L77PJ4,GNQXLO,CSE_CY,UG,Renew,-,99585,HOW TO THINK LIKE A COMPUTER SCIENTIST LEARNIG WITH PHTHON,"DOWNEY ALLEN, ELKNER JEFFREY, MEYERS, CHRIS",RIT,RIT
2024-08-09 15:46:59,L77PJ4,GNQXLO,CSE_CY,UG,Renew,-,98930,Operating system concepts /,"Silberschatz, Abraham.",RIT,RIT
2024-08-09 15:47:15,42OSAE,0BCFK8,ECE,ST,Check in,-,BB482,LET US C ++,,RIT,RIT
2024-08-09 15:47:42,STQAC7,EVCH9B,MCA,PG,Check out,-,MC4182,SOFTWARE ENGINEERING,SOMMERVILLE IAN,RIT,RIT
2024-08-09 15:47:48,ROHWYN,1CQC0Q,EIE,ST,Other,-97.0000,,,,,
2024-08-09 15:48:30,9K7FYT,FH4Z0J,EIE,ST,Check in,-,92302,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-08-09 15:49:57,9K7FYT,FH4Z0J,EIE,ST,Other,-84.0000,,,,,
2024-08-09 15:50:01,42OSAE,0BCFK8,ECE,ST,Other,-25.0000,,,,,
2024-08-09 15:51:31,1QOLKM,H940NO,MCA,TS,Check out,-,MC2526,INTRODUCTION TO DATA MINING,TAN PANG-NING,RIT,RIT
2024-08-09 15:51:44,1QOLKM,H940NO,MCA,TS,Check out,-,MC2579,DATA MINING: CONCEPTS AND TECHNIQUES,HAN JIAWEI,RIT,RIT
2024-08-09 15:53:16,F15PR7,S7UNKO,EIE,ST,Other,-35.0000,,,,,
2024-08-09 15:54:30,1KLWPL,7536WM,MCA,PG,Renew,-,MC4180,SOFTWARE ENGINEERING,SOMMERVILLE IAN,RIT,RIT
2024-08-09 15:54:40,1KLWPL,7536WM,MCA,PG,Renew,-,MC5126,SOCIAL NETWORK ANLYSIS,,RIT,RIT
2024-08-09 15:55:58,FF69AL,ZKUKPE,MCA,PG,Check in,-,MC3414,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,LEVITIN ANANY,RIT,RIT
2024-08-09 15:56:38,DM0C5I,EGQ2SL,MCA,PG,Renew,-,MC4188,SOFTWARE ENGINEERING,SOMMERVILLE IAN,RIT,RIT
2024-08-09 15:57:47,SA63CR,46Z9MJ,ELECTRICAL&ELECTRONICS ENGG,ST,Other,-14.0000,,,,,
2024-08-09 16:03:08,STQAC7,EVCH9B,MCA,PG,Check out,-,75602,RESEARCH METHODOLOGY : METHOD AND TECHNIQUES,KOTHARI C R,RIT,RIT
2024-08-09 16:03:11,F6C7H7,YARYTY,UNDER GRADUATION(UG),UG,Check in,-,DB6828,FUNDAMENTALS OF DATA DASE SYSTEMS,"ELMASRI, NAVATHE",RIT,RIT
2024-08-09 16:03:25,F6C7H7,YARYTY,UNDER GRADUATION(UG),UG,Renew,-,100093,INTRODUCTION TO THE DESIGN & ANALYSIS OF ALGORITHMS,"LEVITIN, ANANY",RIT,RIT
2024-08-09 16:03:34,F6C7H7,YARYTY,UNDER GRADUATION(UG),UG,Renew,-,98997,"ARCHITECTURE, PROGRAMMING AND INTERFACING OF LOW POWER PROCESSORS","DAS, LYLA B",RIT,RIT
2024-08-09 16:04:09,LUJI9Q,SRXJJC,Electrical & Electronics Engineering(E&E),TS,Check in,-,15748,ELECTRIC CIRCUIT THEORY,ARMUGAM M,RIT,RIT
2024-08-09 16:04:18,0LREBU,FS87RS,MCA,PG,Check out,-,MC4720,ANDROID PROGRAMMING UNLEASHED,HARWANI B M,RIT,RIT
2024-08-09 16:04:56,0RSSLA,04FUWC,UNDER GRADUATION(UG),UG,Renew,-,99166,DEEP LEARNING- A PRACTITIONERS APPROACH,"Josh Patterson, Adam Gibson,",RIT,RIT
2024-08-09 16:20:39,2U0LAM,EFBHZR,TS,TS,Check out,-,MC3372,DATA MINING: CONCEPTS AND TECHNIQUES,"HAN, JIAWEI",RIT,RIT
2024-08-09 16:23:05,N3501M,E8LLR9,CSE_CY,UG,Renew,-,100654,DESIGN AND ANALYSIS OF ALGORITHMS,LIVITIN ALANY MUKERIEEE SOUMEN,RIT,RIT
2024-08-09 16:23:13,N3501M,E8LLR9,CSE_CY,UG,Renew,-,99865,OPERATING SYSTEM CONCEPT,"SILBERSCHATZ , ABRAHAM GALVIN , PETER BAER, GREG GAGNE",RIT,RIT
2024-08-09 16:59:59,10J9TT,5R7FP2,ECE,ST,Check in,-,77060,BASIC ELECTRONICS,MAHADEVASWAMY,RIT,RIT
2024-08-09 17:04:30,ESSDNL,Z21U3K,ISE,ST,Check in,-,99331,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2024-08-10 09:53:28,V1FACH,LE4ZBC,ME,UG,Renew,-,83188,PROBABILITY AND STATISTICS FOR ENGINEERS AND SCIENTISTS,"WALPOLE, RONALD E",RIT,RIT
2024-08-10 09:54:47,M4WUDA,2BH00W,UNDER GRADUATION(UG),UG,Renew,-,67807,"8051 MICROCONTROLLER: ARCHITECTURE, PROGRAMMING AND APPLICATIONS","AYALA, KENNETH J",RIT,RIT
2024-08-10 09:55:26,B1464Q,OHMXUC,UNDER GRADUATION(UG),UG,Check in,-,100220,COMPUTER ORGANIZATION &EMBEDDED SYSEMS,"HAMACHER, CARL",RIT,RIT
2024-08-10 09:55:46,B1464Q,OHMXUC,UNDER GRADUATION(UG),UG,Renew,-,87887,WEB CODING AND DEVELOPMENT ALL IN ONE FOR DUMMIES,AUTHOR,RIT,RIT
2024-08-10 09:56:32,B1464Q,OHMXUC,UNDER GRADUATION(UG),UG,Renew,-,97654,DIGITAL SIGNAL PROCESSING,PROAKIS G JOHN,RIT,RIT
2024-08-10 11:04:37,KSJQMD,CAVQLU,BT,ST,Check in,-,92171,ADVANCED CALCULUS AND NUMERICAL METHODS,CHANDRASHEKAR K S,RIT,RIT
2024-08-10 11:04:57,KSJQMD,CAVQLU,BT,ST,Check in,-,93864,ADVANCED CALCULUS AND NUMERICAL METHODS,CHANDRASHEKAR K S,RIT,RIT
2024-08-10 11:06:30,KSJQMD,CAVQLU,BT,ST,Other,-70.0000,,,,,
2024-08-10 11:08:16,G6QXHK,E54RQZ,BT,ST,Check in,-,93798,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2024-08-10 11:09:49,G6QXHK,E54RQZ,BT,ST,Other,-109.0000,,,,,
2024-08-10 11:14:52,JT871U,KKGE48,UNDER GRADUATION(UG),UG,Check in,-,50205,CONTROL SYSTEM ENGINEERING,NAGRATH I J,RIT,RIT
2024-08-10 11:18:43,JT871U,KKGE48,UNDER GRADUATION(UG),UG,Other,-520.0000,,,,,
2024-08-10 11:45:11,IA5Q8V,XR84O7,MCA,PG,Check in,-,MC5136,SOCIAL NETWORK ANLYSIS,,RIT,RIT
2024-08-10 11:56:24,LEFNJP,ZUYK0Z,UNDER GRADUATION(UG),UG,Check in,-,95439,MINING OF MASSIVE DATASETS,"LESKOVEC, JURE",RIT,RIT
2024-08-10 11:56:40,LEFNJP,ZUYK0Z,UNDER GRADUATION(UG),UG,Check in,-,94253,BUSINESS ANALYTICS,DINESH KUMAR U,RIT,RIT
2024-08-10 11:57:21,LEFNJP,ZUYK0Z,UNDER GRADUATION(UG),UG,Check in,-,94276,INTRODUCTION TO DATA MINING WITH CASE STUDIES,GUPTA G K,RIT,RIT
2024-08-10 12:06:42,AS5RPK,IRV173,UNDER GRADUATION(UG),ST,Check in,-,BB2460,DIGITAL IMAGE PROCESSIGN,GONZALIZ RAFAEL C,RIT,RIT
2024-08-10 12:09:18,AS5RPK,IRV173,UNDER GRADUATION(UG),ST,Other,-91.0000,,,,,
2024-08-10 12:19:29,8IX6EZ,D7GSNI,Electrical & Electronics Engineering(E&E),TS,Check in,-,82666,PROGRAMMING ANSC C,BALAGURUSWAMI,RIT,RIT
2024-08-10 12:19:36,8IX6EZ,D7GSNI,Electrical & Electronics Engineering(E&E),TS,Check in,-,69526,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2024-08-10 12:26:07,DLCSCX,6CY43I,ECE,ST,Check in,-,71417,BASIC ELECTRONICS,"KOTHARI, D P",RIT,RIT
2024-08-10 12:27:36,DLCSCX,6CY43I,ECE,ST,Other,-26.0000,,,,,
2024-08-10 12:29:27,XR973Q,EGYP8A,CV,ST,Renew,-,94306,WASTEWATER ENGINEERING ENVIRONMENTAL ENGINEERING-II,PUNMIA B C,RIT,RIT
2024-08-10 12:30:09,6WQTA7,AGJX25,EIE,ST,Check in,-,66474,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-08-10 12:31:33,6WQTA7,AGJX25,EIE,ST,Other,-26.0000,,,,,
2024-08-10 12:32:02,8IX6EZ,D7GSNI,Electrical & Electronics Engineering(E&E),TS,Check in,-,83620,CYBER LAWS AND IT PROTECTION,HARISH CHANDER,RIT,RIT
2024-08-10 12:58:30,BS8UBB,HD9XXM,IEM,ST,Check in,-,27153,C++ PRIMER FOR C PROGRAMMERS,"RANADE, JAY",RIT,RIT
